record_id,student_id,group_id,session_type,session_datetime,status,datetime
AT012620,S0029,G09,quiz,2026-04-16 19:00:00,attended,
AT012621,S0035,G09,quiz,2026-04-16 19:00:00,attended,
AT012622,S0041,G09,quiz,2026-04-16 19:00:00,attended,
AT012623,S0049,G09,quiz,2026-04-16 19:00:00,attended,
AT012624,S0056,G09,quiz,2026-04-16 19:00:00,absent,
AT012625,S0071,G09,quiz,2026-04-16 19:00:00,absent,
AT012626,S0082,G09,quiz,2026-04-16 19:00:00,attended,
AT012627,S0083,G09,quiz,2026-04-16 19:00:00,attended,
AT012628,S0091,G09,quiz,2026-04-16 19:00:00,attended,
AT012629,S0105,G09,quiz,2026-04-16 19:00:00,attended,
AT012630,S0108,G09,quiz,2026-04-16 19:00:00,attended,
AT012631,S0116,G09,quiz,2026-04-16 19:00:00,attended,
AT012632,S0121,G09,quiz,2026-04-16 19:00:00,attended,
AT012633,S0136,G09,quiz,2026-04-16 19:00:00,absent,
AT012634,S0152,G09,quiz,2026-04-16 19:00:00,attended,
AT012635,S0162,G09,quiz,2026-04-16 19:00:00,attended,
AT012636,S0181,G09,quiz,2026-04-16 19:00:00,attended,
AT012637,S0203,G09,quiz,2026-04-16 19:00:00,attended,
AT012638,S0204,G09,quiz,2026-04-16 19:00:00,absent,
AT012639,S0232,G09,quiz,2026-04-16 19:00:00,attended,
AT012640,S0240,G09,quiz,2026-04-16 19:00:00,attended,
AT012641,S0246,G09,quiz,2026-04-16 19:00:00,attended,
AT012642,S0283,G09,quiz,2026-04-16 19:00:00,attended,
AT012643,S0297,G09,quiz,2026-04-16 19:00:00,attended,
AT012644,S0300,G09,quiz,2026-04-16 19:00:00,attended,
AT012645,S0303,G09,quiz,2026-04-16 19:00:00,attended,
AT012646,S0304,G09,quiz,2026-04-16 19:00:00,absent,
AT012647,S0306,G09,quiz,2026-04-16 19:00:00,attended,
AT012648,S0325,G09,quiz,2026-04-16 19:00:00,attended,
AT012649,S0332,G09,quiz,2026-04-16 19:00:00,attended,
AT012650,S0343,G09,quiz,2026-04-16 19:00:00,attended,
AT012651,S0344,G09,quiz,2026-04-16 19:00:00,absent,
AT012652,S0348,G09,quiz,2026-04-16 19:00:00,attended,
AT012653,S0350,G09,quiz,2026-04-16 19:00:00,attended,
AT012654,S0356,G09,quiz,2026-04-16 19:00:00,attended,
AT012655,S0370,G09,quiz,2026-04-16 19:00:00,attended,
AT012656,S0385,G09,quiz,2026-04-16 19:00:00,attended,
AT012657,S0387,G09,quiz,2026-04-16 19:00:00,attended,
AT012658,S0392,G09,quiz,2026-04-16 19:00:00,attended,
AT012659,S0400,G09,quiz,2026-04-16 19:00:00,attended,
AT012660,S0404,G09,quiz,2026-04-16 19:00:00,attended,
AT012661,S0411,G09,quiz,2026-04-16 19:00:00,attended,
AT012662,S0426,G09,quiz,2026-04-16 19:00:00,attended,
AT012663,S0431,G09,quiz,2026-04-16 19:00:00,attended,
AT012664,S0448,G09,quiz,2026-04-16 19:00:00,attended,
AT012665,S0449,G09,quiz,2026-04-16 19:00:00,attended,
AT012666,S0452,G09,quiz,2026-04-16 19:00:00,attended,
AT012667,S0477,G09,quiz,2026-04-16 19:00:00,attended,
AT012668,S0478,G09,quiz,2026-04-16 19:00:00,absent,
AT012669,S0018,G09,session,2026-04-23 19:00:00,attended,
AT012670,S0024,G09,session,2026-04-23 19:00:00,attended,
AT012671,S0029,G09,session,2026-04-23 19:00:00,attended,
AT012672,S0035,G09,session,2026-04-23 19:00:00,attended,
AT012673,S0041,G09,session,2026-04-23 19:00:00,attended,
AT012674,S0049,G09,session,2026-04-23 19:00:00,attended,
AT012675,S0056,G09,session,2026-04-23 19:00:00,attended,
AT012676,S0071,G09,session,2026-04-23 19:00:00,absent,
AT012677,S0082,G09,session,2026-04-23 19:00:00,attended,
AT012678,S0083,G09,session,2026-04-23 19:00:00,absent,
AT012679,S0091,G09,session,2026-04-23 19:00:00,attended,
AT012680,S0105,G09,session,2026-04-23 19:00:00,absent,
AT012681,S0108,G09,session,2026-04-23 19:00:00,attended,
AT012682,S0116,G09,session,2026-04-23 19:00:00,absent,
AT012683,S0121,G09,session,2026-04-23 19:00:00,attended,
AT012684,S0136,G09,session,2026-04-23 19:00:00,attended,
AT012685,S0152,G09,session,2026-04-23 19:00:00,attended,
AT012686,S0162,G09,session,2026-04-23 19:00:00,attended,
AT012687,S0181,G09,session,2026-04-23 19:00:00,attended,
AT012688,S0203,G09,session,2026-04-23 19:00:00,attended,
AT012689,S0204,G09,session,2026-04-23 19:00:00,attended,
AT012690,S0232,G09,session,2026-04-23 19:00:00,attended,
AT012691,S0240,G09,session,2026-04-23 19:00:00,absent,
AT012692,S0246,G09,session,2026-04-23 19:00:00,attended,
AT012693,S0283,G09,session,2026-04-23 19:00:00,absent,
AT012694,S0297,G09,session,2026-04-23 19:00:00,attended,
AT012695,S0300,G09,session,2026-04-23 19:00:00,attended,
AT012696,S0303,G09,session,2026-04-23 19:00:00,attended,
AT012697,S0304,G09,session,2026-04-23 19:00:00,absent,
AT012698,S0306,G09,session,2026-04-23 19:00:00,attended,
AT012699,S0325,G09,session,2026-04-23 19:00:00,attended,
AT012700,S0332,G09,session,2026-04-23 19:00:00,attended,
AT012701,S0343,G09,session,2026-04-23 19:00:00,attended,
AT012702,S0344,G09,session,2026-04-23 19:00:00,absent,
AT012703,S0348,G09,session,2026-04-23 19:00:00,attended,
AT012704,S0350,G09,session,2026-04-23 19:00:00,attended,
AT012705,S0356,G09,session,2026-04-23 19:00:00,attended,
AT012706,S0370,G09,session,2026-04-23 19:00:00,attended,
AT012707,S0385,G09,session,2026-04-23 19:00:00,attended,
AT012708,S0387,G09,session,2026-04-23 19:00:00,attended,
AT012709,S0392,G09,session,2026-04-23 19:00:00,attended,
AT012710,S0400,G09,session,2026-04-23 19:00:00,absent,
AT012711,S0404,G09,session,2026-04-23 19:00:00,absent,
AT012712,S0411,G09,session,2026-04-23 19:00:00,absent,
AT012713,S0426,G09,session,2026-04-23 19:00:00,attended,
AT012714,S0431,G09,session,2026-04-23 19:00:00,attended,
AT012715,S0448,G09,session,2026-04-23 19:00:00,attended,
AT012716,S0449,G09,session,2026-04-23 19:00:00,attended,
AT012717,S0452,G09,session,2026-04-23 19:00:00,attended,
AT012718,S0477,G09,session,2026-04-23 19:00:00,attended,
AT012719,S0478,G09,session,2026-04-23 19:00:00,attended,
AT012720,S0018,G09,exam,2026-04-30 19:00:00,absent,
AT012721,S0024,G09,exam,2026-04-30 19:00:00,attended,
AT012722,S0029,G09,exam,2026-04-30 19:00:00,attended,
AT012723,S0035,G09,exam,2026-04-30 19:00:00,attended,
AT012724,S0041,G09,exam,2026-04-30 19:00:00,attended,
AT012725,S0049,G09,exam,2026-04-30 19:00:00,attended,
AT012726,S0056,G09,exam,2026-04-30 19:00:00,attended,
AT012727,S0071,G09,exam,2026-04-30 19:00:00,attended,
AT012728,S0082,G09,exam,2026-04-30 19:00:00,attended,
AT012729,S0083,G09,exam,2026-04-30 19:00:00,absent,
AT012730,S0091,G09,exam,2026-04-30 19:00:00,attended,
AT012731,S0105,G09,exam,2026-04-30 19:00:00,attended,
AT012732,S0108,G09,exam,2026-04-30 19:00:00,attended,
AT012733,S0116,G09,exam,2026-04-30 19:00:00,attended,
AT012734,S0121,G09,exam,2026-04-30 19:00:00,attended,
AT012735,S0136,G09,exam,2026-04-30 19:00:00,attended,
AT012736,S0152,G09,exam,2026-04-30 19:00:00,attended,
AT012737,S0162,G09,exam,2026-04-30 19:00:00,attended,
AT012738,S0181,G09,exam,2026-04-30 19:00:00,attended,
AT012739,S0203,G09,exam,2026-04-30 19:00:00,attended,
AT012740,S0204,G09,exam,2026-04-30 19:00:00,attended,
AT012741,S0232,G09,exam,2026-04-30 19:00:00,attended,
AT012742,S0240,G09,exam,2026-04-30 19:00:00,attended,
AT012743,S0246,G09,exam,2026-04-30 19:00:00,attended,
AT012744,S0283,G09,exam,2026-04-30 19:00:00,attended,
AT012745,S0297,G09,exam,2026-04-30 19:00:00,attended,
AT012746,S0300,G09,exam,2026-04-30 19:00:00,attended,
AT012747,S0303,G09,exam,2026-04-30 19:00:00,absent,
AT012748,S0304,G09,exam,2026-04-30 19:00:00,attended,
AT012749,S0306,G09,exam,2026-04-30 19:00:00,attended,
AT012750,S0325,G09,exam,2026-04-30 19:00:00,attended,
AT012751,S0332,G09,exam,2026-04-30 19:00:00,attended,
AT012752,S0343,G09,exam,2026-04-30 19:00:00,attended,
AT012753,S0344,G09,exam,2026-04-30 19:00:00,attended,
AT012754,S0348,G09,exam,2026-04-30 19:00:00,attended,
AT012755,S0350,G09,exam,2026-04-30 19:00:00,absent,
AT012756,S0356,G09,exam,2026-04-30 19:00:00,attended,
AT012757,S0370,G09,exam,2026-04-30 19:00:00,attended,
AT012758,S0385,G09,exam,2026-04-30 19:00:00,attended,
AT012759,S0387,G09,exam,2026-04-30 19:00:00,absent,
AT012760,S0392,G09,exam,2026-04-30 19:00:00,attended,
AT012761,S0400,G09,exam,2026-04-30 19:00:00,absent,
AT012762,S0404,G09,exam,2026-04-30 19:00:00,attended,
AT012763,S0411,G09,exam,2026-04-30 19:00:00,attended,
AT012764,S0426,G09,exam,2026-04-30 19:00:00,absent,
AT012765,S0431,G09,exam,2026-04-30 19:00:00,attended,
AT012766,S0448,G09,exam,2026-04-30 19:00:00,attended,
AT012767,S0449,G09,exam,2026-04-30 19:00:00,attended,
AT012768,S0452,G09,exam,2026-04-30 19:00:00,attended,
AT012769,S0477,G09,exam,2026-04-30 19:00:00,attended,
AT012770,S0478,G09,exam,2026-04-30 19:00:00,absent,
AT012993,S0500,G10,session,2026-04-07 18:00:00,attended,
AT012994,S0500,G10,quiz,2026-04-14 18:00:00,absent,
AT012995,S0500,G10,session,2026-04-21 18:00:00,absent,
AT012996,S0500,G10,exam,2026-04-28 18:00:00,attended,
AT001145,S0005,G01,session,2026-05-07 16:00:00,absent,
AT001146,S0009,G01,session,2026-05-07 16:00:00,attended,
AT001147,S0014,G01,session,2026-05-07 16:00:00,attended,
AT001148,S0016,G01,session,2026-05-07 16:00:00,attended,
AT001149,S0021,G01,session,2026-05-07 16:00:00,attended,
AT001150,S0032,G01,session,2026-05-07 16:00:00,attended,
AT001151,S0040,G01,session,2026-05-07 16:00:00,attended,
AT001152,S0046,G01,session,2026-05-07 16:00:00,attended,
AT001153,S0053,G01,session,2026-05-07 16:00:00,attended,
AT001154,S0057,G01,session,2026-05-07 16:00:00,attended,
AT001155,S0094,G01,session,2026-05-07 16:00:00,attended,
AT001156,S0095,G01,session,2026-05-07 16:00:00,attended,
AT001157,S0125,G01,session,2026-05-07 16:00:00,attended,
AT001158,S0128,G01,session,2026-05-07 16:00:00,absent,
AT001159,S0131,G01,session,2026-05-07 16:00:00,attended,
AT001160,S0134,G01,session,2026-05-07 16:00:00,attended,
AT001161,S0138,G01,session,2026-05-07 16:00:00,attended,
AT001162,S0143,G01,session,2026-05-07 16:00:00,attended,
AT001163,S0145,G01,session,2026-05-07 16:00:00,attended,
AT001164,S0146,G01,session,2026-05-07 16:00:00,absent,
AT001165,S0173,G01,session,2026-05-07 16:00:00,attended,
AT001166,S0174,G01,session,2026-05-07 16:00:00,absent,
AT001167,S0192,G01,session,2026-05-07 16:00:00,attended,
AT001168,S0196,G01,session,2026-05-07 16:00:00,absent,
AT001169,S0238,G01,session,2026-05-07 16:00:00,absent,
AT001170,S0239,G01,session,2026-05-07 16:00:00,attended,
AT001171,S0245,G01,session,2026-05-07 16:00:00,attended,
AT001172,S0262,G01,session,2026-05-07 16:00:00,attended,
AT001173,S0265,G01,session,2026-05-07 16:00:00,attended,
AT001174,S0278,G01,session,2026-05-07 16:00:00,attended,
AT001175,S0310,G01,session,2026-05-07 16:00:00,attended,
AT001176,S0313,G01,session,2026-05-07 16:00:00,attended,
AT001177,S0324,G01,session,2026-05-07 16:00:00,attended,
AT001178,S0329,G01,session,2026-05-07 16:00:00,attended,
AT001179,S0380,G01,session,2026-05-07 16:00:00,attended,
AT001180,S0383,G01,session,2026-05-07 16:00:00,attended,
AT001181,S0384,G01,session,2026-05-07 16:00:00,attended,
AT001182,S0395,G01,session,2026-05-07 16:00:00,absent,
AT001183,S0402,G01,session,2026-05-07 16:00:00,attended,
AT001184,S0407,G01,session,2026-05-07 16:00:00,attended,
AT001185,S0410,G01,session,2026-05-07 16:00:00,attended,
AT001186,S0420,G01,session,2026-05-07 16:00:00,attended,
AT001187,S0425,G01,session,2026-05-07 16:00:00,absent,
AT001188,S0433,G01,session,2026-05-07 16:00:00,attended,
AT001189,S0444,G01,session,2026-05-07 16:00:00,attended,
AT001190,S0454,G01,session,2026-05-07 16:00:00,attended,
AT001191,S0471,G01,session,2026-05-07 16:00:00,absent,
AT001192,S0474,G01,session,2026-05-07 16:00:00,attended,
AT001193,S0479,G01,session,2026-05-07 16:00:00,attended,
AT001194,S0482,G01,session,2026-05-07 16:00:00,attended,
AT001195,S0493,G01,session,2026-05-07 16:00:00,absent,
AT001196,S0499,G01,session,2026-05-07 16:00:00,attended,
AT001197,S0005,G01,practical,2026-05-14 16:00:00,attended,
AT001198,S0009,G01,practical,2026-05-14 16:00:00,attended,
AT001199,S0014,G01,practical,2026-05-14 16:00:00,attended,
AT001200,S0016,G01,practical,2026-05-14 16:00:00,attended,
AT001201,S0021,G01,practical,2026-05-14 16:00:00,attended,
AT001202,S0032,G01,practical,2026-05-14 16:00:00,attended,
AT001203,S0040,G01,practical,2026-05-14 16:00:00,attended,
AT001204,S0046,G01,practical,2026-05-14 16:00:00,absent,
AT001205,S0053,G01,practical,2026-05-14 16:00:00,absent,
AT001206,S0057,G01,practical,2026-05-14 16:00:00,attended,
AT001207,S0094,G01,practical,2026-05-14 16:00:00,attended,
AT001208,S0095,G01,practical,2026-05-14 16:00:00,attended,
AT001209,S0125,G01,practical,2026-05-14 16:00:00,attended,
AT001210,S0128,G01,practical,2026-05-14 16:00:00,attended,
AT001211,S0131,G01,practical,2026-05-14 16:00:00,attended,
AT001212,S0134,G01,practical,2026-05-14 16:00:00,attended,
AT001213,S0138,G01,practical,2026-05-14 16:00:00,attended,
AT001214,S0143,G01,practical,2026-05-14 16:00:00,attended,
AT001215,S0145,G01,practical,2026-05-14 16:00:00,attended,
AT001216,S0146,G01,practical,2026-05-14 16:00:00,attended,
AT001217,S0173,G01,practical,2026-05-14 16:00:00,attended,
AT001218,S0174,G01,practical,2026-05-14 16:00:00,attended,
AT001219,S0192,G01,practical,2026-05-14 16:00:00,attended,
AT001220,S0196,G01,practical,2026-05-14 16:00:00,attended,
AT001221,S0238,G01,practical,2026-05-14 16:00:00,absent,
AT001222,S0239,G01,practical,2026-05-14 16:00:00,attended,
AT001223,S0245,G01,practical,2026-05-14 16:00:00,attended,
AT001224,S0262,G01,practical,2026-05-14 16:00:00,attended,
AT001225,S0265,G01,practical,2026-05-14 16:00:00,attended,
AT001226,S0278,G01,practical,2026-05-14 16:00:00,absent,
AT001227,S0310,G01,practical,2026-05-14 16:00:00,attended,
AT001228,S0313,G01,practical,2026-05-14 16:00:00,attended,
AT001229,S0324,G01,practical,2026-05-14 16:00:00,attended,
AT001230,S0329,G01,practical,2026-05-14 16:00:00,attended,
AT001231,S0380,G01,practical,2026-05-14 16:00:00,attended,
AT001232,S0383,G01,practical,2026-05-14 16:00:00,attended,
AT001233,S0384,G01,practical,2026-05-14 16:00:00,attended,
AT001234,S0395,G01,practical,2026-05-14 16:00:00,attended,
AT001235,S0402,G01,practical,2026-05-14 16:00:00,attended,
AT001236,S0407,G01,practical,2026-05-14 16:00:00,absent,
AT001237,S0410,G01,practical,2026-05-14 16:00:00,attended,
AT001238,S0420,G01,practical,2026-05-14 16:00:00,attended,
AT001239,S0425,G01,practical,2026-05-14 16:00:00,absent,
AT001240,S0433,G01,practical,2026-05-14 16:00:00,attended,
AT001241,S0444,G01,practical,2026-05-14 16:00:00,attended,
AT001242,S0454,G01,practical,2026-05-14 16:00:00,attended,
AT001243,S0471,G01,practical,2026-05-14 16:00:00,attended,
AT001244,S0474,G01,practical,2026-05-14 16:00:00,attended,
AT001245,S0479,G01,practical,2026-05-14 16:00:00,absent,
AT001246,S0482,G01,practical,2026-05-14 16:00:00,attended,
AT001247,S0493,G01,practical,2026-05-14 16:00:00,attended,
AT001248,S0499,G01,practical,2026-05-14 16:00:00,attended,
AT001249,S0005,G01,session,2026-05-21 16:00:00,attended,
AT001250,S0009,G01,session,2026-05-21 16:00:00,attended,
AT001251,S0014,G01,session,2026-05-21 16:00:00,attended,
AT001252,S0016,G01,session,2026-05-21 16:00:00,attended,
AT001253,S0021,G01,session,2026-05-21 16:00:00,attended,
AT001254,S0032,G01,session,2026-05-21 16:00:00,absent,
AT001255,S0040,G01,session,2026-05-21 16:00:00,attended,
AT001256,S0046,G01,session,2026-05-21 16:00:00,attended,
AT001257,S0053,G01,session,2026-05-21 16:00:00,attended,
AT001258,S0057,G01,session,2026-05-21 16:00:00,attended,
AT001259,S0094,G01,session,2026-05-21 16:00:00,attended,
AT001260,S0095,G01,session,2026-05-21 16:00:00,attended,
AT001261,S0125,G01,session,2026-05-21 16:00:00,attended,
AT001262,S0128,G01,session,2026-05-21 16:00:00,attended,
AT001263,S0131,G01,session,2026-05-21 16:00:00,attended,
AT001264,S0134,G01,session,2026-05-21 16:00:00,attended,
AT001265,S0138,G01,session,2026-05-21 16:00:00,attended,
AT001266,S0143,G01,session,2026-05-21 16:00:00,attended,
AT001267,S0145,G01,session,2026-05-21 16:00:00,absent,
AT001268,S0146,G01,session,2026-05-21 16:00:00,attended,
AT001269,S0173,G01,session,2026-05-21 16:00:00,attended,
AT001270,S0174,G01,session,2026-05-21 16:00:00,attended,
AT001271,S0192,G01,session,2026-05-21 16:00:00,attended,
AT001272,S0196,G01,session,2026-05-21 16:00:00,attended,
AT001273,S0238,G01,session,2026-05-21 16:00:00,attended,
AT001274,S0239,G01,session,2026-05-21 16:00:00,absent,
AT001275,S0245,G01,session,2026-05-21 16:00:00,attended,
AT001276,S0262,G01,session,2026-05-21 16:00:00,attended,
AT001277,S0265,G01,session,2026-05-21 16:00:00,attended,
AT001278,S0278,G01,session,2026-05-21 16:00:00,attended,
AT001279,S0310,G01,session,2026-05-21 16:00:00,attended,
AT001280,S0313,G01,session,2026-05-21 16:00:00,attended,
AT001281,S0324,G01,session,2026-05-21 16:00:00,absent,
AT001282,S0329,G01,session,2026-05-21 16:00:00,attended,
AT001283,S0380,G01,session,2026-05-21 16:00:00,attended,
AT001284,S0383,G01,session,2026-05-21 16:00:00,attended,
AT001285,S0384,G01,session,2026-05-21 16:00:00,attended,
AT001286,S0395,G01,session,2026-05-21 16:00:00,attended,
AT001287,S0402,G01,session,2026-05-21 16:00:00,attended,
AT001288,S0407,G01,session,2026-05-21 16:00:00,absent,
AT001289,S0410,G01,session,2026-05-21 16:00:00,absent,
AT001290,S0420,G01,session,2026-05-21 16:00:00,attended,
AT001291,S0425,G01,session,2026-05-21 16:00:00,attended,
AT001292,S0433,G01,session,2026-05-21 16:00:00,attended,
AT001293,S0444,G01,session,2026-05-21 16:00:00,attended,
AT001294,S0454,G01,session,2026-05-21 16:00:00,attended,
AT001295,S0471,G01,session,2026-05-21 16:00:00,absent,
AT001296,S0474,G01,session,2026-05-21 16:00:00,absent,
AT001297,S0479,G01,session,2026-05-21 16:00:00,attended,
AT001298,S0482,G01,session,2026-05-21 16:00:00,attended,
AT001299,S0493,G01,session,2026-05-21 16:00:00,attended,
AT001300,S0499,G01,session,2026-05-21 16:00:00,attended,
AT001301,S0005,G01,session,2026-05-28 16:00:00,absent,
AT001302,S0009,G01,session,2026-05-28 16:00:00,absent,
AT001303,S0014,G01,session,2026-05-28 16:00:00,attended,
AT001304,S0016,G01,session,2026-05-28 16:00:00,attended,
AT001305,S0021,G01,session,2026-05-28 16:00:00,attended,
AT001306,S0032,G01,session,2026-05-28 16:00:00,attended,
AT001307,S0040,G01,session,2026-05-28 16:00:00,attended,
AT001308,S0046,G01,session,2026-05-28 16:00:00,attended,
AT001309,S0053,G01,session,2026-05-28 16:00:00,absent,
AT001310,S0057,G01,session,2026-05-28 16:00:00,attended,
AT001311,S0094,G01,session,2026-05-28 16:00:00,attended,
AT001312,S0095,G01,session,2026-05-28 16:00:00,attended,
AT001313,S0125,G01,session,2026-05-28 16:00:00,attended,
AT001314,S0128,G01,session,2026-05-28 16:00:00,attended,
AT001315,S0131,G01,session,2026-05-28 16:00:00,attended,
AT001316,S0134,G01,session,2026-05-28 16:00:00,attended,
AT001317,S0138,G01,session,2026-05-28 16:00:00,absent,
AT001318,S0143,G01,session,2026-05-28 16:00:00,attended,
AT001319,S0145,G01,session,2026-05-28 16:00:00,attended,
AT001320,S0146,G01,session,2026-05-28 16:00:00,attended,
AT001321,S0173,G01,session,2026-05-28 16:00:00,attended,
AT001322,S0174,G01,session,2026-05-28 16:00:00,attended,
AT001323,S0192,G01,session,2026-05-28 16:00:00,attended,
AT001324,S0196,G01,session,2026-05-28 16:00:00,attended,
AT001325,S0238,G01,session,2026-05-28 16:00:00,attended,
AT001326,S0239,G01,session,2026-05-28 16:00:00,absent,
AT001327,S0245,G01,session,2026-05-28 16:00:00,attended,
AT001328,S0262,G01,session,2026-05-28 16:00:00,attended,
AT001329,S0265,G01,session,2026-05-28 16:00:00,attended,
AT001330,S0278,G01,session,2026-05-28 16:00:00,attended,
AT001331,S0310,G01,session,2026-05-28 16:00:00,attended,
AT001332,S0313,G01,session,2026-05-28 16:00:00,attended,
AT001333,S0324,G01,session,2026-05-28 16:00:00,attended,
AT001334,S0329,G01,session,2026-05-28 16:00:00,absent,
AT001335,S0380,G01,session,2026-05-28 16:00:00,attended,
AT001336,S0383,G01,session,2026-05-28 16:00:00,absent,
AT001337,S0384,G01,session,2026-05-28 16:00:00,absent,
AT001338,S0395,G01,session,2026-05-28 16:00:00,attended,
AT001339,S0402,G01,session,2026-05-28 16:00:00,attended,
AT001340,S0407,G01,session,2026-05-28 16:00:00,attended,
AT001341,S0410,G01,session,2026-05-28 16:00:00,attended,
AT001342,S0420,G01,session,2026-05-28 16:00:00,attended,
AT001343,S0425,G01,session,2026-05-28 16:00:00,attended,
AT001344,S0433,G01,session,2026-05-28 16:00:00,attended,
AT001345,S0444,G01,session,2026-05-28 16:00:00,attended,
AT001346,S0454,G01,session,2026-05-28 16:00:00,attended,
AT001347,S0471,G01,session,2026-05-28 16:00:00,attended,
AT001348,S0474,G01,session,2026-05-28 16:00:00,attended,
AT001349,S0479,G01,session,2026-05-28 16:00:00,attended,
