record_id,student_id,course_id,assessment_id,question_no,concept_id,concept_name,score_pct,mastery_status,timestamp
CP011163,S0466,C002,C002-QZ,3,C002-K05,Recursion,46.9,failed,2025-12-30T06:35:39
CP011164,S0466,C002,C002-QZ,4,C002-K06,File I/O,87.8,passed,2025-12-30T06:35:39
CP011165,S0466,C002,C002-QZ,1,C002-K05,Recursion,46.1,failed,2026-01-13T06:35:39
CP011166,S0466,C002,C002-QZ,2,C002-K07,Error Handling,72.2,passed,2026-01-13T06:35:39
CP011167,S0466,C002,C002-QZ,3,C002-K03,Functions,80.8,passed,2026-01-13T06:35:39
CP011168,S0466,C002,C002-QZ,4,C002-K01,Variables & Types,79.8,passed,2026-01-13T06:35:39
CP011169,S0466,C002,C002-QZ,1,C002-K02,Control Flow,60.2,passed,2026-01-27T06:35:39
CP011170,S0466,C002,C002-QZ,2,C002-K01,Variables & Types,62.2,passed,2026-01-27T06:35:39
CP011171,S0466,C002,C002-QZ,3,C002-K03,Functions,67.9,passed,2026-01-27T06:35:39
CP011172,S0466,C002,C002-QZ,4,C002-K05,Recursion,52.2,failed,2026-01-27T06:35:39
CP011173,S0466,C002,C002-QZ,1,C002-K07,Error Handling,64.8,passed,2026-02-09T06:35:39
CP011174,S0466,C002,C002-QZ,2,C002-K04,Data Structures,55.5,failed,2026-02-09T06:35:39
CP011175,S0466,C002,C002-QZ,3,C002-K02,Control Flow,81.7,passed,2026-02-09T06:35:39
CP011176,S0466,C002,C002-QZ,4,C002-K05,Recursion,46.2,failed,2026-02-09T06:35:39
CP011177,S0466,C002,C002-EX,1,C002-K03,Functions,85.1,passed,2026-05-02T06:35:39
CP011178,S0466,C002,C002-EX,2,C002-K04,Data Structures,88.2,passed,2026-05-02T06:35:39
CP011179,S0466,C002,C002-EX,3,C002-K02,Control Flow,83.3,passed,2026-05-02T06:35:39
CP011180,S0466,C002,C002-EX,4,C002-K06,File I/O,83.7,passed,2026-05-02T06:35:39
CP011181,S0466,C002,C002-EXF,1,C002-K03,Functions,63.3,passed,2026-05-16T06:35:39
CP011182,S0466,C002,C002-EXF,2,C002-K07,Error Handling,74.1,passed,2026-05-16T06:35:39
CP011183,S0466,C002,C002-EXF,3,C002-K02,Control Flow,63.3,passed,2026-05-16T06:35:39
CP011184,S0466,C002,C002-EXF,4,C002-K06,File I/O,67.7,passed,2026-05-16T06:35:39
CP011185,S0467,C004,C004-QZ,1,C004-K03,Color Theory,100.0,passed,2025-12-17T08:34:24
CP011186,S0467,C004,C004-QZ,2,C004-K01,Design Principles,94.0,passed,2025-12-17T08:34:24
CP011187,S0467,C004,C004-QZ,3,C004-K04,Prototyping,89.2,passed,2025-12-17T08:34:24
CP011188,S0467,C004,C004-QZ,4,C004-K05,Usability Testing,90.6,passed,2025-12-17T08:34:24
CP011189,S0467,C004,C004-QZ,1,C004-K04,Prototyping,86.7,passed,2026-01-01T08:34:24
CP011190,S0467,C004,C004-QZ,2,C004-K05,Usability Testing,82.5,passed,2026-01-01T08:34:24
CP011191,S0467,C004,C004-QZ,3,C004-K02,Wireframing,96.7,passed,2026-01-01T08:34:24
CP011192,S0467,C004,C004-QZ,4,C004-K03,Color Theory,88.5,passed,2026-01-01T08:34:24
CP011193,S0467,C004,C004-QZ,1,C004-K01,Design Principles,77.8,passed,2026-01-16T08:34:24
CP011194,S0467,C004,C004-QZ,2,C004-K05,Usability Testing,81.8,passed,2026-01-16T08:34:24
CP011195,S0467,C004,C004-QZ,3,C004-K03,Color Theory,65.9,passed,2026-01-16T08:34:24
CP011196,S0467,C004,C004-QZ,4,C004-K02,Wireframing,72.4,passed,2026-01-16T08:34:24
CP011197,S0467,C004,C004-QZ,1,C004-K01,Design Principles,80.6,passed,2026-01-31T08:34:24
CP011198,S0467,C004,C004-QZ,2,C004-K04,Prototyping,82.1,passed,2026-01-31T08:34:24
CP011199,S0467,C004,C004-QZ,3,C004-K05,Usability Testing,72.6,passed,2026-01-31T08:34:24
CP011200,S0467,C004,C004-QZ,4,C004-K02,Wireframing,65.1,passed,2026-01-31T08:34:24
CP011201,S0467,C004,C004-EX,1,C004-K05,Usability Testing,74.7,passed,2026-04-30T08:34:24
CP011202,S0467,C004,C004-EX,2,C004-K04,Prototyping,89.2,passed,2026-04-30T08:34:24
CP011203,S0467,C004,C004-EX,3,C004-K02,Wireframing,82.7,passed,2026-04-30T08:34:24
CP011204,S0467,C004,C004-EX,4,C004-K03,Color Theory,79.9,passed,2026-04-30T08:34:24
CP011205,S0467,C004,C004-EXF,1,C004-K01,Design Principles,83.0,passed,2026-05-15T08:34:24
CP011206,S0467,C004,C004-EXF,2,C004-K05,Usability Testing,87.7,passed,2026-05-15T08:34:24
CP011207,S0467,C004,C004-EXF,3,C004-K03,Color Theory,65.3,passed,2026-05-15T08:34:24
CP011208,S0467,C004,C004-EXF,4,C004-K04,Prototyping,79.9,passed,2026-05-15T08:34:24
CP011209,S0468,C002,C002-QZ,1,C002-K05,Recursion,30.0,failed,2025-12-25T05:11:45
CP011210,S0468,C002,C002-QZ,2,C002-K01,Variables & Types,70.9,passed,2025-12-25T05:11:45
CP011211,S0468,C002,C002-QZ,3,C002-K07,Error Handling,63.0,passed,2025-12-25T05:11:45
CP011212,S0468,C002,C002-QZ,4,C002-K02,Control Flow,57.1,failed,2025-12-25T05:11:45
CP011213,S0468,C002,C002-QZ,1,C002-K07,Error Handling,57.8,failed,2026-01-08T05:11:45
CP011214,S0468,C002,C002-QZ,2,C002-K05,Recursion,32.8,failed,2026-01-08T05:11:45
CP011215,S0468,C002,C002-QZ,3,C002-K01,Variables & Types,55.4,failed,2026-01-08T05:11:45
CP011216,S0468,C002,C002-QZ,4,C002-K04,Data Structures,62.8,passed,2026-01-08T05:11:45
CP011217,S0468,C002,C002-QZ,1,C002-K05,Recursion,41.6,failed,2026-01-22T05:11:45
CP011218,S0468,C002,C002-QZ,2,C002-K06,File I/O,71.3,passed,2026-01-22T05:11:45
CP011219,S0468,C002,C002-QZ,3,C002-K02,Control Flow,68.7,passed,2026-01-22T05:11:45
CP011220,S0468,C002,C002-QZ,4,C002-K01,Variables & Types,64.7,passed,2026-01-22T05:11:45
CP011221,S0468,C002,C002-QZ,1,C002-K07,Error Handling,64.0,passed,2026-02-05T05:11:45
CP011222,S0468,C002,C002-QZ,2,C002-K06,File I/O,64.2,passed,2026-02-05T05:11:45
CP011223,S0468,C002,C002-QZ,3,C002-K04,Data Structures,76.3,passed,2026-02-05T05:11:45
CP011224,S0468,C002,C002-QZ,4,C002-K03,Functions,56.6,failed,2026-02-05T05:11:45
CP011225,S0468,C002,C002-EX,1,C002-K04,Data Structures,74.6,passed,2026-05-01T05:11:45
CP011226,S0468,C002,C002-EX,2,C002-K07,Error Handling,85.9,passed,2026-05-01T05:11:45
CP011227,S0468,C002,C002-EX,3,C002-K02,Control Flow,79.5,passed,2026-05-01T05:11:45
CP011228,S0468,C002,C002-EX,4,C002-K03,Functions,81.6,passed,2026-05-01T05:11:45
CP011229,S0468,C002,C002-EXF,1,C002-K01,Variables & Types,63.4,passed,2026-05-15T05:11:45
CP011230,S0468,C002,C002-EXF,2,C002-K02,Control Flow,79.5,passed,2026-05-15T05:11:45
CP011231,S0468,C002,C002-EXF,3,C002-K05,Recursion,43.4,failed,2026-05-15T05:11:45
CP011232,S0468,C002,C002-EXF,4,C002-K03,Functions,66.6,passed,2026-05-15T05:11:45
CP011233,S0469,C005,C005-QZ,1,C005-K04,Funnel Analytics,66.1,passed,2025-12-23T11:03:31
CP011234,S0469,C005,C005-QZ,2,C005-K03,Paid Ads,79.3,passed,2025-12-23T11:03:31
CP011235,S0469,C005,C005-QZ,3,C005-K02,Content Strategy,64.1,passed,2025-12-23T11:03:31
CP011236,S0469,C005,C005-QZ,4,C005-K01,SEO Basics,70.5,passed,2025-12-23T11:03:31
CP011237,S0469,C005,C005-QZ,1,C005-K04,Funnel Analytics,78.8,passed,2026-01-06T11:03:31
CP011238,S0469,C005,C005-QZ,2,C005-K03,Paid Ads,77.9,passed,2026-01-06T11:03:31
CP011239,S0469,C005,C005-QZ,3,C005-K02,Content Strategy,69.5,passed,2026-01-06T11:03:31
CP011240,S0469,C005,C005-QZ,4,C005-K01,SEO Basics,74.5,passed,2026-01-06T11:03:31
CP011241,S0469,C005,C005-QZ,1,C005-K04,Funnel Analytics,69.3,passed,2026-01-21T11:03:31
CP011242,S0469,C005,C005-QZ,2,C005-K01,SEO Basics,79.8,passed,2026-01-21T11:03:31
CP011243,S0469,C005,C005-QZ,3,C005-K03,Paid Ads,66.6,passed,2026-01-21T11:03:31
CP011244,S0469,C005,C005-QZ,4,C005-K02,Content Strategy,68.2,passed,2026-01-21T11:03:31
CP011245,S0469,C005,C005-QZ,1,C005-K03,Paid Ads,93.6,passed,2026-02-04T11:03:31
CP011246,S0469,C005,C005-QZ,2,C005-K02,Content Strategy,79.3,passed,2026-02-04T11:03:31
CP011247,S0469,C005,C005-QZ,3,C005-K01,SEO Basics,91.0,passed,2026-02-04T11:03:31
CP011248,S0469,C005,C005-QZ,4,C005-K04,Funnel Analytics,93.3,passed,2026-02-04T11:03:31
CP011249,S0469,C005,C005-EX,1,C005-K02,Content Strategy,58.7,failed,2026-05-01T11:03:31
CP011250,S0469,C005,C005-EX,2,C005-K03,Paid Ads,65.4,passed,2026-05-01T11:03:31
CP011251,S0469,C005,C005-EX,3,C005-K04,Funnel Analytics,52.2,failed,2026-05-01T11:03:31
CP011252,S0469,C005,C005-EX,4,C005-K01,SEO Basics,71.4,passed,2026-05-01T11:03:31
CP011253,S0469,C005,C005-EXF,1,C005-K02,Content Strategy,89.9,passed,2026-05-15T11:03:31
CP011254,S0469,C005,C005-EXF,2,C005-K03,Paid Ads,90.5,passed,2026-05-15T11:03:31
CP011255,S0469,C005,C005-EXF,3,C005-K04,Funnel Analytics,88.8,passed,2026-05-15T11:03:31
CP011256,S0469,C005,C005-EXF,4,C005-K01,SEO Basics,91.7,passed,2026-05-15T11:03:31
CP011257,S0470,C002,C002-QZ,1,C002-K02,Control Flow,73.1,passed,2025-12-24T19:01:41
CP011258,S0470,C002,C002-QZ,2,C002-K07,Error Handling,62.0,passed,2025-12-24T19:01:41
CP011259,S0470,C002,C002-QZ,3,C002-K06,File I/O,62.4,passed,2025-12-24T19:01:41
CP011260,S0470,C002,C002-QZ,4,C002-K03,Functions,57.9,failed,2025-12-24T19:01:41
CP011261,S0470,C002,C002-QZ,1,C002-K02,Control Flow,60.5,passed,2026-01-07T19:01:41
CP011262,S0470,C002,C002-QZ,2,C002-K01,Variables & Types,80.9,passed,2026-01-07T19:01:41
CP011263,S0470,C002,C002-QZ,3,C002-K06,File I/O,65.9,passed,2026-01-07T19:01:41
CP011264,S0470,C002,C002-QZ,4,C002-K05,Recursion,25.5,failed,2026-01-07T19:01:41
CP011265,S0470,C002,C002-QZ,1,C002-K07,Error Handling,60.5,passed,2026-01-21T19:01:41
CP011266,S0470,C002,C002-QZ,2,C002-K02,Control Flow,64.6,passed,2026-01-21T19:01:41
CP011267,S0470,C002,C002-QZ,3,C002-K05,Recursion,34.2,failed,2026-01-21T19:01:41
CP011268,S0470,C002,C002-QZ,4,C002-K03,Functions,52.8,failed,2026-01-21T19:01:41
CP011269,S0470,C002,C002-QZ,1,C002-K01,Variables & Types,59.0,failed,2026-02-05T19:01:41
CP011270,S0470,C002,C002-QZ,2,C002-K03,Functions,69.0,passed,2026-02-05T19:01:41
CP011271,S0470,C002,C002-QZ,3,C002-K06,File I/O,65.4,passed,2026-02-05T19:01:41
CP011272,S0470,C002,C002-QZ,4,C002-K02,Control Flow,60.9,passed,2026-02-05T19:01:41
CP011273,S0470,C002,C002-EX,1,C002-K06,File I/O,45.5,failed,2026-05-01T19:01:41
CP011274,S0470,C002,C002-EX,2,C002-K02,Control Flow,47.6,failed,2026-05-01T19:01:41
CP011275,S0470,C002,C002-EX,3,C002-K07,Error Handling,49.5,failed,2026-05-01T19:01:41
CP011276,S0470,C002,C002-EX,4,C002-K03,Functions,61.9,passed,2026-05-01T19:01:41
CP011277,S0470,C002,C002-EXF,1,C002-K02,Control Flow,75.8,passed,2026-05-15T19:01:41
CP011278,S0470,C002,C002-EXF,2,C002-K04,Data Structures,71.1,passed,2026-05-15T19:01:41
CP011279,S0470,C002,C002-EXF,3,C002-K03,Functions,78.5,passed,2026-05-15T19:01:41
CP011280,S0470,C002,C002-EXF,4,C002-K07,Error Handling,62.5,passed,2026-05-15T19:01:41
CP011281,S0471,C001,C001-QZ,1,C001-K02,Descriptive Statistics,72.3,passed,2025-12-31T07:27:02
CP011282,S0471,C001,C001-QZ,2,C001-K03,Data Cleaning,73.5,passed,2025-12-31T07:27:02
CP011283,S0471,C001,C001-QZ,3,C001-K01,Spreadsheets & Tabular Data,68.6,passed,2025-12-31T07:27:02
CP011284,S0471,C001,C001-QZ,4,C001-K04,GroupBy & Aggregation,67.9,passed,2025-12-31T07:27:02
CP011285,S0471,C001,C001-QZ,1,C001-K04,GroupBy & Aggregation,59.4,failed,2026-01-14T07:27:02
CP011286,S0471,C001,C001-QZ,2,C001-K01,Spreadsheets & Tabular Data,42.4,failed,2026-01-14T07:27:02
CP011287,S0471,C001,C001-QZ,3,C001-K06,Data Visualization Basics,46.7,failed,2026-01-14T07:27:02
CP011288,S0471,C001,C001-QZ,4,C001-K05,Joins & Merges,29.9,failed,2026-01-14T07:27:02
CP011289,S0471,C001,C001-QZ,1,C001-K04,GroupBy & Aggregation,70.1,passed,2026-01-27T07:27:02
CP011290,S0471,C001,C001-QZ,2,C001-K02,Descriptive Statistics,82.5,passed,2026-01-27T07:27:02
CP011291,S0471,C001,C001-QZ,3,C001-K06,Data Visualization Basics,79.5,passed,2026-01-27T07:27:02
CP011292,S0471,C001,C001-QZ,4,C001-K01,Spreadsheets & Tabular Data,67.2,passed,2026-01-27T07:27:02
CP011293,S0471,C001,C001-QZ,1,C001-K04,GroupBy & Aggregation,52.8,failed,2026-02-10T07:27:02
CP011294,S0471,C001,C001-QZ,2,C001-K06,Data Visualization Basics,69.6,passed,2026-02-10T07:27:02
CP011295,S0471,C001,C001-QZ,3,C001-K05,Joins & Merges,46.2,failed,2026-02-10T07:27:02
CP011296,S0471,C001,C001-QZ,4,C001-K01,Spreadsheets & Tabular Data,58.0,failed,2026-02-10T07:27:02
CP011297,S0471,C001,C001-EX,1,C001-K02,Descriptive Statistics,61.2,passed,2026-05-02T07:27:02
CP011298,S0471,C001,C001-EX,2,C001-K04,GroupBy & Aggregation,61.6,passed,2026-05-02T07:27:02
CP011299,S0471,C001,C001-EX,3,C001-K01,Spreadsheets & Tabular Data,72.7,passed,2026-05-02T07:27:02
CP011300,S0471,C001,C001-EX,4,C001-K05,Joins & Merges,62.1,passed,2026-05-02T07:27:02
CP011301,S0471,C001,C001-EXF,1,C001-K02,Descriptive Statistics,48.7,failed,2026-05-16T07:27:02
CP011302,S0471,C001,C001-EXF,2,C001-K05,Joins & Merges,32.2,failed,2026-05-16T07:27:02
CP011303,S0471,C001,C001-EXF,3,C001-K01,Spreadsheets & Tabular Data,59.3,failed,2026-05-16T07:27:02
CP011304,S0471,C001,C001-EXF,4,C001-K04,GroupBy & Aggregation,49.2,failed,2026-05-16T07:27:02
CP011305,S0472,C005,C005-QZ,1,C005-K02,Content Strategy,67.9,passed,2026-01-02T06:38:16
CP011306,S0472,C005,C005-QZ,2,C005-K01,SEO Basics,81.4,passed,2026-01-02T06:38:16
CP011307,S0472,C005,C005-QZ,3,C005-K04,Funnel Analytics,89.5,passed,2026-01-02T06:38:16
CP011308,S0472,C005,C005-QZ,4,C005-K03,Paid Ads,77.7,passed,2026-01-02T06:38:16
CP011309,S0472,C005,C005-QZ,1,C005-K03,Paid Ads,52.5,failed,2026-01-15T06:38:16
CP011310,S0472,C005,C005-QZ,2,C005-K02,Content Strategy,47.3,failed,2026-01-15T06:38:16
CP011311,S0472,C005,C005-QZ,3,C005-K01,SEO Basics,49.0,failed,2026-01-15T06:38:16
CP011312,S0472,C005,C005-QZ,4,C005-K04,Funnel Analytics,62.0,passed,2026-01-15T06:38:16
CP011313,S0472,C005,C005-QZ,1,C005-K01,SEO Basics,70.0,passed,2026-01-29T06:38:16
CP011314,S0472,C005,C005-QZ,2,C005-K03,Paid Ads,60.6,passed,2026-01-29T06:38:16
CP011315,S0472,C005,C005-QZ,3,C005-K02,Content Strategy,63.7,passed,2026-01-29T06:38:16
CP011316,S0472,C005,C005-QZ,4,C005-K04,Funnel Analytics,74.9,passed,2026-01-29T06:38:16
CP011317,S0472,C005,C005-QZ,1,C005-K03,Paid Ads,69.0,passed,2026-02-11T06:38:16
CP011318,S0472,C005,C005-QZ,2,C005-K04,Funnel Analytics,74.7,passed,2026-02-11T06:38:16
CP011319,S0472,C005,C005-QZ,3,C005-K01,SEO Basics,79.7,passed,2026-02-11T06:38:16
CP011320,S0472,C005,C005-QZ,4,C005-K02,Content Strategy,57.5,failed,2026-02-11T06:38:16
CP011321,S0472,C005,C005-EX,1,C005-K01,SEO Basics,61.1,passed,2026-05-03T06:38:16
CP011322,S0472,C005,C005-EX,2,C005-K04,Funnel Analytics,50.3,failed,2026-05-03T06:38:16
CP011323,S0472,C005,C005-EX,3,C005-K02,Content Strategy,68.4,passed,2026-05-03T06:38:16
CP011324,S0472,C005,C005-EX,4,C005-K03,Paid Ads,62.0,passed,2026-05-03T06:38:16
CP011325,S0472,C005,C005-EXF,1,C005-K04,Funnel Analytics,59.9,failed,2026-05-16T06:38:16
CP011326,S0472,C005,C005-EXF,2,C005-K01,SEO Basics,52.5,failed,2026-05-16T06:38:16
CP011327,S0472,C005,C005-EXF,3,C005-K02,Content Strategy,71.3,passed,2026-05-16T06:38:16
CP011328,S0472,C005,C005-EXF,4,C005-K03,Paid Ads,72.3,passed,2026-05-16T06:38:16
CP011329,S0473,C006,C006-QZ,1,C006-K03,Overfitting & Regularization,83.9,passed,2025-12-23T07:30:09
CP011330,S0473,C006,C006-QZ,2,C006-K01,Regression,87.6,passed,2025-12-23T07:30:09
CP011331,S0473,C006,C006-QZ,3,C006-K04,Feature Engineering,92.5,passed,2025-12-23T07:30:09
CP011332,S0473,C006,C006-QZ,4,C006-K06,Clustering,96.2,passed,2025-12-23T07:30:09
CP011333,S0473,C006,C006-QZ,1,C006-K03,Overfitting & Regularization,65.7,passed,2026-01-06T07:30:09
CP011334,S0473,C006,C006-QZ,2,C006-K02,Classification,87.6,passed,2026-01-06T07:30:09
CP011335,S0473,C006,C006-QZ,3,C006-K01,Regression,85.3,passed,2026-01-06T07:30:09
CP011336,S0473,C006,C006-QZ,4,C006-K06,Clustering,74.1,passed,2026-01-06T07:30:09
CP011337,S0473,C006,C006-QZ,1,C006-K06,Clustering,59.0,failed,2026-01-21T07:30:09
CP011338,S0473,C006,C006-QZ,2,C006-K04,Feature Engineering,43.6,failed,2026-01-21T07:30:09
CP011339,S0473,C006,C006-QZ,3,C006-K05,Model Evaluation,52.5,failed,2026-01-21T07:30:09
CP011340,S0473,C006,C006-QZ,4,C006-K01,Regression,53.4,failed,2026-01-21T07:30:09
CP011341,S0473,C006,C006-QZ,1,C006-K03,Overfitting & Regularization,66.6,passed,2026-02-04T07:30:09
CP011342,S0473,C006,C006-QZ,2,C006-K06,Clustering,83.3,passed,2026-02-04T07:30:09
CP011343,S0473,C006,C006-QZ,3,C006-K01,Regression,79.1,passed,2026-02-04T07:30:09
CP011344,S0473,C006,C006-QZ,4,C006-K04,Feature Engineering,80.1,passed,2026-02-04T07:30:09
CP011345,S0473,C006,C006-EX,1,C006-K02,Classification,86.3,passed,2026-05-01T07:30:09
CP011346,S0473,C006,C006-EX,2,C006-K06,Clustering,89.9,passed,2026-05-01T07:30:09
CP011347,S0473,C006,C006-EX,3,C006-K01,Regression,83.3,passed,2026-05-01T07:30:09
CP011348,S0473,C006,C006-EX,4,C006-K04,Feature Engineering,96.3,passed,2026-05-01T07:30:09
CP011349,S0473,C006,C006-EXF,1,C006-K05,Model Evaluation,74.4,passed,2026-05-15T07:30:09
CP011350,S0473,C006,C006-EXF,2,C006-K02,Classification,87.3,passed,2026-05-15T07:30:09
CP011351,S0473,C006,C006-EXF,3,C006-K06,Clustering,83.0,passed,2026-05-15T07:30:09
CP011352,S0473,C006,C006-EXF,4,C006-K03,Overfitting & Regularization,70.6,passed,2026-05-15T07:30:09
CP011353,S0474,C001,C001-QZ,1,C001-K04,GroupBy & Aggregation,77.2,passed,2025-12-29T22:01:22
CP011354,S0474,C001,C001-QZ,2,C001-K01,Spreadsheets & Tabular Data,61.5,passed,2025-12-29T22:01:22
CP011355,S0474,C001,C001-QZ,3,C001-K05,Joins & Merges,68.7,passed,2025-12-29T22:01:22
CP011356,S0474,C001,C001-QZ,4,C001-K03,Data Cleaning,67.9,passed,2025-12-29T22:01:22
CP011357,S0474,C001,C001-QZ,1,C001-K02,Descriptive Statistics,74.0,passed,2026-01-12T22:01:22
CP011358,S0474,C001,C001-QZ,2,C001-K03,Data Cleaning,72.9,passed,2026-01-12T22:01:22
CP011359,S0474,C001,C001-QZ,3,C001-K05,Joins & Merges,71.2,passed,2026-01-12T22:01:22
CP011360,S0474,C001,C001-QZ,4,C001-K04,GroupBy & Aggregation,74.1,passed,2026-01-12T22:01:22
CP011361,S0474,C001,C001-QZ,1,C001-K04,GroupBy & Aggregation,51.2,failed,2026-01-26T22:01:22
CP011362,S0474,C001,C001-QZ,2,C001-K02,Descriptive Statistics,62.8,passed,2026-01-26T22:01:22
CP011363,S0474,C001,C001-QZ,3,C001-K06,Data Visualization Basics,54.9,failed,2026-01-26T22:01:22
CP011364,S0474,C001,C001-QZ,4,C001-K01,Spreadsheets & Tabular Data,52.3,failed,2026-01-26T22:01:22
CP011365,S0474,C001,C001-QZ,1,C001-K02,Descriptive Statistics,59.6,failed,2026-02-09T22:01:22
CP011366,S0474,C001,C001-QZ,2,C001-K05,Joins & Merges,54.0,failed,2026-02-09T22:01:22
CP011367,S0474,C001,C001-QZ,3,C001-K06,Data Visualization Basics,61.7,passed,2026-02-09T22:01:22
CP011368,S0474,C001,C001-QZ,4,C001-K03,Data Cleaning,77.8,passed,2026-02-09T22:01:22
CP011369,S0474,C001,C001-EX,1,C001-K06,Data Visualization Basics,75.1,passed,2026-05-02T22:01:22
CP011370,S0474,C001,C001-EX,2,C001-K02,Descriptive Statistics,71.1,passed,2026-05-02T22:01:22
CP011371,S0474,C001,C001-EX,3,C001-K03,Data Cleaning,71.1,passed,2026-05-02T22:01:22
CP011372,S0474,C001,C001-EX,4,C001-K01,Spreadsheets & Tabular Data,70.6,passed,2026-05-02T22:01:22
CP011373,S0474,C001,C001-EXF,1,C001-K02,Descriptive Statistics,76.1,passed,2026-05-16T22:01:22
CP011374,S0474,C001,C001-EXF,2,C001-K01,Spreadsheets & Tabular Data,91.8,passed,2026-05-16T22:01:22
CP011375,S0474,C001,C001-EXF,3,C001-K04,GroupBy & Aggregation,68.3,passed,2026-05-16T22:01:22
CP011376,S0474,C001,C001-EXF,4,C001-K05,Joins & Merges,49.4,failed,2026-05-16T22:01:22
CP011377,S0475,C002,C002-QZ,1,C002-K03,Functions,34.9,failed,2025-12-25T18:03:07
CP011378,S0475,C002,C002-QZ,2,C002-K04,Data Structures,56.9,failed,2025-12-25T18:03:07
CP011379,S0475,C002,C002-QZ,3,C002-K07,Error Handling,55.9,failed,2025-12-25T18:03:07
CP011380,S0475,C002,C002-QZ,4,C002-K05,Recursion,33.2,failed,2025-12-25T18:03:07
CP011381,S0475,C002,C002-QZ,1,C002-K05,Recursion,36.2,failed,2026-01-08T18:03:07
CP011382,S0475,C002,C002-QZ,2,C002-K03,Functions,58.7,failed,2026-01-08T18:03:07
CP011383,S0475,C002,C002-QZ,3,C002-K01,Variables & Types,59.5,failed,2026-01-08T18:03:07
CP011384,S0475,C002,C002-QZ,4,C002-K07,Error Handling,63.2,passed,2026-01-08T18:03:07
CP011385,S0475,C002,C002-QZ,1,C002-K03,Functions,81.6,passed,2026-01-22T18:03:07
CP011386,S0475,C002,C002-QZ,2,C002-K01,Variables & Types,71.6,passed,2026-01-22T18:03:07
CP011387,S0475,C002,C002-QZ,3,C002-K04,Data Structures,56.6,failed,2026-01-22T18:03:07
CP011388,S0475,C002,C002-QZ,4,C002-K06,File I/O,52.2,failed,2026-01-22T18:03:07
CP011389,S0475,C002,C002-QZ,1,C002-K06,File I/O,68.5,passed,2026-02-05T18:03:07
CP011390,S0475,C002,C002-QZ,2,C002-K02,Control Flow,75.5,passed,2026-02-05T18:03:07
CP011391,S0475,C002,C002-QZ,3,C002-K04,Data Structures,57.7,failed,2026-02-05T18:03:07
CP011392,S0475,C002,C002-QZ,4,C002-K01,Variables & Types,69.3,passed,2026-02-05T18:03:07
CP011393,S0475,C002,C002-EX,1,C002-K05,Recursion,37.1,failed,2026-05-01T18:03:07
CP011394,S0475,C002,C002-EX,2,C002-K04,Data Structures,57.1,failed,2026-05-01T18:03:07
CP011395,S0475,C002,C002-EX,3,C002-K07,Error Handling,75.0,passed,2026-05-01T18:03:07
CP011396,S0475,C002,C002-EX,4,C002-K02,Control Flow,65.5,passed,2026-05-01T18:03:07
CP011397,S0475,C002,C002-EXF,1,C002-K02,Control Flow,70.2,passed,2026-05-15T18:03:07
CP011398,S0475,C002,C002-EXF,2,C002-K01,Variables & Types,74.9,passed,2026-05-15T18:03:07
CP011399,S0475,C002,C002-EXF,3,C002-K06,File I/O,81.4,passed,2026-05-15T18:03:07
CP011400,S0475,C002,C002-EXF,4,C002-K03,Functions,89.8,passed,2026-05-15T18:03:07
CP011401,S0476,C006,C006-QZ,1,C006-K02,Classification,93.8,passed,2025-12-25T23:52:06
CP011402,S0476,C006,C006-QZ,2,C006-K01,Regression,92.5,passed,2025-12-25T23:52:06
CP011403,S0476,C006,C006-QZ,3,C006-K04,Feature Engineering,88.0,passed,2025-12-25T23:52:06
CP011404,S0476,C006,C006-QZ,4,C006-K05,Model Evaluation,83.0,passed,2025-12-25T23:52:06
CP011405,S0476,C006,C006-QZ,1,C006-K01,Regression,45.6,failed,2026-01-08T23:52:06
CP011406,S0476,C006,C006-QZ,2,C006-K04,Feature Engineering,63.8,passed,2026-01-08T23:52:06
CP011407,S0476,C006,C006-QZ,3,C006-K05,Model Evaluation,69.2,passed,2026-01-08T23:52:06
CP011408,S0476,C006,C006-QZ,4,C006-K02,Classification,41.0,failed,2026-01-08T23:52:06
CP011409,S0476,C006,C006-QZ,1,C006-K05,Model Evaluation,54.2,failed,2026-01-22T23:52:06
CP011410,S0476,C006,C006-QZ,2,C006-K04,Feature Engineering,60.8,passed,2026-01-22T23:52:06
CP011411,S0476,C006,C006-QZ,3,C006-K02,Classification,63.1,passed,2026-01-22T23:52:06
CP011412,S0476,C006,C006-QZ,4,C006-K03,Overfitting & Regularization,56.0,failed,2026-01-22T23:52:06
CP011413,S0476,C006,C006-QZ,1,C006-K06,Clustering,63.8,passed,2026-02-05T23:52:06
CP011414,S0476,C006,C006-QZ,2,C006-K01,Regression,49.9,failed,2026-02-05T23:52:06
CP011415,S0476,C006,C006-QZ,3,C006-K03,Overfitting & Regularization,52.7,failed,2026-02-05T23:52:06
CP011416,S0476,C006,C006-QZ,4,C006-K02,Classification,57.1,failed,2026-02-05T23:52:06
CP011417,S0476,C006,C006-EX,1,C006-K04,Feature Engineering,83.0,passed,2026-05-01T23:52:06
CP011418,S0476,C006,C006-EX,2,C006-K03,Overfitting & Regularization,71.2,passed,2026-05-01T23:52:06
CP011419,S0476,C006,C006-EX,3,C006-K02,Classification,72.6,passed,2026-05-01T23:52:06
CP011420,S0476,C006,C006-EX,4,C006-K06,Clustering,73.8,passed,2026-05-01T23:52:06
